wiki,title,length,unit,over_threshold
id.wikipedia.org,Dichotomius missionus,39,words,False
id.wikipedia.org,Jepsonia,73,words,False
id.wikipedia.org,Jonathan Gordon,33,words,False
id.wikipedia.org,"Kelubir, Tanjung Palas Utara, Bulungan",14,words,False
id.wikipedia.org,Neoclytus patagonicus,49,words,False
id.wikipedia.org,Onthophagus phrutsaphaakhomus,39,words,False
id.wikipedia.org,"Periuk, Tangerang",21,words,False
id.wikipedia.org,Rickshawkaran,21,words,False
id.wikipedia.org,Ryoga Sekihara,12,words,False
id.wikipedia.org,Stadion Oepoi,31,words,False
id.wikipedia.org,Stasiun kereta api Terowie,12,words,False
id.wikipedia.org,"Tamansari, Tamansari, Bogor",12,words,False
id.wikipedia.org,The Book Thief (film),234,words,False
id.wikipedia.org,Tionghoa Suriname,95,words,False
id.wikipedia.org,"Ōmachi, Saga",17,words,False
uk.wikipedia.org,2-га авіаційна дивізія (Третій Рейх),20,words,False
uk.wikipedia.org,Alliance Pipeline,326,words,True
uk.wikipedia.org,MFSD11,52,words,False
uk.wikipedia.org,NGC 4903,32,words,False
uk.wikipedia.org,Oecanthus beameri,13,words,False
uk.wikipedia.org,Буянкур-ан-Сері,35,words,False
uk.wikipedia.org,Квіткоріг,32,words,False
uk.wikipedia.org,Красні Зорі (Волгоградська область),26,words,False
uk.wikipedia.org,Ладден (Північна Дакота),20,words,False
uk.wikipedia.org,Мансфілд (Массачусетс),20,words,False
uk.wikipedia.org,Мосальське (Воронезька область),24,words,False
uk.wikipedia.org,Мустажон,36,words,False
uk.wikipedia.org,Ньюпорт (Делавер),18,words,False
uk.wikipedia.org,Прем'єр-ліга (Буркіна-Фасо),54,words,False
uk.wikipedia.org,Скулинська,18,words,False
uk.wikipedia.org,Тител (община),24,words,False
uk.wikipedia.org,Тхакургаон (зіла),92,words,False
uk.wikipedia.org,Форд Конно,18,words,False
uk.wikipedia.org,Хімічна реакція інсерції,39,words,False
uk.wikipedia.org,Шумова температура антени,207,words,False
uk.wikipedia.org,Lishulong,24,words,False
uk.wikipedia.org,Pristidactylus araucanus,10,words,False
uk.wikipedia.org,Вейн Мак-Індо,24,words,False
uk.wikipedia.org,Відеодокумент,54,words,False
uk.wikipedia.org,Гуків (струмок),16,words,False
uk.wikipedia.org,Дискографія AFI,26,words,False
uk.wikipedia.org,Дискретне перетворення Фур'є,49,words,False
uk.wikipedia.org,Зелений Бор (Вельський район),26,words,False
uk.wikipedia.org,Касим Кадиров,30,words,False
uk.wikipedia.org,Красново (Ісетський район),30,words,False
uk.wikipedia.org,Латвійська академія музики,78,words,False
uk.wikipedia.org,Мафія PayPal,59,words,False
uk.wikipedia.org,Рудно-Кмеце,28,words,False
uk.wikipedia.org,Селісок,28,words,False
uk.wikipedia.org,Список округів Франції,30,words,False
uk.wikipedia.org,Су-33УБ,35,words,False
uk.wikipedia.org,Суботівський історичний музей,100,words,False
uk.wikipedia.org,Хадано,4,words,False
uk.wikipedia.org,Хренюк Василь Олександрович,33,words,False
uk.wikipedia.org,Allium pendulinum,16,words,False
uk.wikipedia.org,PPFIA2,52,words,False
uk.wikipedia.org,SF3B5,56,words,False
uk.wikipedia.org,USS Gudgeon,61,words,False
uk.wikipedia.org,Ібарацький університет,39,words,False
uk.wikipedia.org,Агуакатеки,237,words,False
uk.wikipedia.org,Вольтерсдорф (Шлезвіг-Гольштейн),35,words,False
uk.wikipedia.org,Довсон-Крік,19,words,False
uk.wikipedia.org,Липівка (Полєський район),22,words,False
uk.wikipedia.org,Лінія Гінденбурга,111,words,False
uk.wikipedia.org,Масив,15,words,False
uk.wikipedia.org,Мілан Бачі,27,words,False
uk.wikipedia.org,Ніжність (значення),6,words,False
uk.wikipedia.org,Остапенко Андрій Маркіянович,40,words,False
uk.wikipedia.org,Роналд (Вашингтон),19,words,False
uk.wikipedia.org,Труфанов Сергій Михайлович,47,words,False
uk.wikipedia.org,Шахи у живописі,73,words,False
uk.wikipedia.org,Шенцев Дмитро Олексійович,32,words,False
uk.wikipedia.org,Ян Баєр,103,words,False
uk.wikipedia.org,Іст-Самтер (Південна Кароліна),21,words,False
uk.wikipedia.org,Бариш Олег Миколайович,36,words,False
uk.wikipedia.org,Галашеви,36,words,False
uk.wikipedia.org,Джорджо Дель Веккіо,32,words,False
uk.wikipedia.org,Електронний суд,42,words,False
uk.wikipedia.org,Квітневе (Кропивницький район),26,words,False
uk.wikipedia.org,Книга Левит,62,words,False
uk.wikipedia.org,Коростильов,25,words,False
uk.wikipedia.org,Любятув (Стшелецько-Дрезденецький повіт),27,words,False
uk.wikipedia.org,Модальна нотація,95,words,False
uk.wikipedia.org,Монровія,83,words,False
uk.wikipedia.org,Плезантон (Айова),19,words,False
uk.wikipedia.org,Прісногірковський сільський округ,106,words,False
uk.wikipedia.org,Список депутатів Верховної Ради СРСР 4 скликання,48,words,False
uk.wikipedia.org,Терпуг смугастий,50,words,False
uk.wikipedia.org,Тунджа (річка),65,words,False
uk.wikipedia.org,Френк Коррадо,19,words,False
uk.wikipedia.org,Чепелі (Золочівський район),36,words,False
uk.wikipedia.org,Швидкість світла,419,words,True
uk.wikipedia.org,Якоб ван Кампен,26,words,False
uk.wikipedia.org,1-й Західний провулок (Житомир),10,words,False
uk.wikipedia.org,Free Bird,128,words,False
uk.wikipedia.org,GIGYF2,53,words,False
uk.wikipedia.org,"Indianapolis Tennis Classic 1992, парний розряд",38,words,False
uk.wikipedia.org,Le Figaro,167,words,False
uk.wikipedia.org,Mercedes Benz,77,words,False
uk.wikipedia.org,Pseudostegophilus,31,words,False
uk.wikipedia.org,Асіа Гранатурофф,36,words,False
uk.wikipedia.org,"Без назви (с. Червоносілка, притока Лохниці)",20,words,False
uk.wikipedia.org,Гітрі (Ер),46,words,False
uk.wikipedia.org,Домп'єрр-Бекенкур,34,words,False
uk.wikipedia.org,Захарченко Іван Карпович,19,words,False
uk.wikipedia.org,Лучка (Охтирський район),26,words,False
uk.wikipedia.org,Маршалл Маклуен,68,words,False
uk.wikipedia.org,Регламент про паковання та відходи паковання,146,words,False
uk.wikipedia.org,Скунс смугастий,12,words,False
uk.wikipedia.org,Смірнов Ростислав Володимирович,29,words,False
uk.wikipedia.org,Спіньов Микола Миколайович,28,words,False
uk.wikipedia.org,Усипальня Лю Шена,33,words,False
uk.wikipedia.org,Cladoselache,57,words,False
uk.wikipedia.org,Ігнацій Спіридович,22,words,False
uk.wikipedia.org,Іст-Пасадена (Каліфорнія),20,words,False
uk.wikipedia.org,Анкона (провінція),29,words,False
uk.wikipedia.org,Бред Генрі,29,words,False
uk.wikipedia.org,Бургас (аеропорт),113,words,False
uk.wikipedia.org,Водяний млин (Півні),50,words,False
uk.wikipedia.org,Джон Гілберт,44,words,False
uk.wikipedia.org,Кардіохірургія,31,words,False
uk.wikipedia.org,Козино (Курська область),14,words,False
uk.wikipedia.org,Новиков Володимир Михайлович,32,words,False
uk.wikipedia.org,Пам'ятки архітектури Шосткинського району,11,words,False
uk.wikipedia.org,Сен-Кристоф-Валлон,43,words,False
uk.wikipedia.org,Середньочеський кубок з футболу 1934,29,words,False
uk.wikipedia.org,Скверчин-Двур,27,words,False
uk.wikipedia.org,Толлер,64,words,False
uk.wikipedia.org,Тракощан (Бедня),15,words,False
uk.wikipedia.org,Чухово (Тверська область),24,words,False
uk.wikipedia.org,Янсзон,61,words,False
uk.wikipedia.org,Can't Catch Me Now,290,words,False
uk.wikipedia.org,HD36697,28,words,False
uk.wikipedia.org,Іванці,27,words,False
uk.wikipedia.org,Арунас Валінскас,66,words,False
uk.wikipedia.org,Беспалова Людмила Андріївна,29,words,False
uk.wikipedia.org,Вовк гімалайський,168,words,False
uk.wikipedia.org,Грабя-Третя,23,words,False
uk.wikipedia.org,Егідіус Куріс,188,words,False
uk.wikipedia.org,Емі Генніг,110,words,False
uk.wikipedia.org,Жечиці (Сілезьке воєводство),27,words,False
uk.wikipedia.org,Жиргалбаєв Узак,57,words,False
uk.wikipedia.org,Кораб (хребет),65,words,False
uk.wikipedia.org,Косоключанський,24,words,False
uk.wikipedia.org,Марлтон (Нью-Джерсі),20,words,False
uk.wikipedia.org,О-подібні знаки,29,words,False
uk.wikipedia.org,Після третього дзвінка вхід до зали забороняється,29,words,False
uk.wikipedia.org,Сидоренко Андрій Володимирович,29,words,False
uk.wikipedia.org,Суен-Кюбрі-Шарантене,42,words,False
uk.wikipedia.org,Харківський провулок (Київ),21,words,False
uk.wikipedia.org,Чиребонці,118,words,False
uk.wikipedia.org,Russian Circles / These Arms Are Snakes,71,words,False
uk.wikipedia.org,Іден-Валлі (Міннесота),22,words,False
uk.wikipedia.org,Атімія,193,words,False
uk.wikipedia.org,Віттінген,31,words,False
uk.wikipedia.org,Гасова лампа,66,words,False
uk.wikipedia.org,Гері Гіллеспі,28,words,False
uk.wikipedia.org,Глєбова Горка,25,words,False
uk.wikipedia.org,Дизайн їжі,39,words,False
uk.wikipedia.org,Дистимія,75,words,False
uk.wikipedia.org,Дубово-соснове насадження,84,words,False
uk.wikipedia.org,Здвиж,23,words,False
uk.wikipedia.org,Здитів (Здитівська сільська рада),44,words,False
uk.wikipedia.org,Когелнічень,32,words,False
uk.wikipedia.org,Луїс Вега Торрес,18,words,False
uk.wikipedia.org,Людвиг Квідде,40,words,False
uk.wikipedia.org,Меро (Шер),43,words,False
uk.wikipedia.org,Млинок (Коростенський район),20,words,False
uk.wikipedia.org,Одачі,115,words,False
uk.wikipedia.org,"Переслідувач (фільм, 1928)",12,words,False
uk.wikipedia.org,Хмель Антон Федорович,33,words,False
uk.wikipedia.org,15099 Джейнштром,19,words,False
uk.wikipedia.org,21428 Джунгокім,19,words,False
uk.wikipedia.org,Microsoft Dynamics,132,words,False
uk.wikipedia.org,Господній день,167,words,False
uk.wikipedia.org,Дефіцит вологості,48,words,False
uk.wikipedia.org,Збігнєв Паклеза,17,words,False
uk.wikipedia.org,Катрін Плевінскі,30,words,False
uk.wikipedia.org,Козлув (Свентокшиське воєводство),27,words,False
uk.wikipedia.org,Лінк Рей,194,words,False
uk.wikipedia.org,Мешко III Старий,100,words,False
uk.wikipedia.org,Пальміра (Вісконсин),19,words,False
uk.wikipedia.org,Паровий млин Яновського,14,words,False
uk.wikipedia.org,Перу-Піньєйру,74,words,False
uk.wikipedia.org,Руська Цильна,26,words,False
uk.wikipedia.org,Сен-Ремі-ла-Варенн,46,words,False
uk.wikipedia.org,Снітниця,20,words,False
uk.wikipedia.org,Сульфонол,111,words,False
uk.wikipedia.org,Сіднейський оперний театр,240,words,False
uk.wikipedia.org,Храм Успіння Пресвятої Діви Марії (Новочеркаськ),36,words,False
uk.wikipedia.org,IV століття у Грузії,124,words,False
uk.wikipedia.org,Єфремов Сергій Вікторович (офіцер),31,words,False
uk.wikipedia.org,Іван Горан Ковачич,42,words,False
uk.wikipedia.org,Базельський маніфест (1912),69,words,False
uk.wikipedia.org,Газопереробний завод Ахдаб,130,words,False
uk.wikipedia.org,Гедвіг Бйоркман,15,words,False
uk.wikipedia.org,Доступ до ринку,157,words,False
uk.wikipedia.org,Лінда Ґуставсон,25,words,False
uk.wikipedia.org,Малинів,21,words,False
uk.wikipedia.org,Море у вогні,70,words,False
uk.wikipedia.org,Національний місячник написання книги,112,words,False
uk.wikipedia.org,Нью-Йорк 1924,200,words,False
uk.wikipedia.org,Рахманово (Костромська область),24,words,False
uk.wikipedia.org,Рус (значення),17,words,False
uk.wikipedia.org,Салусіо,18,words,False
uk.wikipedia.org,Свои (альбом),116,words,False
uk.wikipedia.org,Список екорегіонів Есватіні,14,words,False
uk.wikipedia.org,Список птахів Південного Судану,16,words,False
uk.wikipedia.org,Терічень (Прахова),38,words,False
tr.wikipedia.org,Aconitum brevipetalum,7,words,False
tr.wikipedia.org,"Ahmethacı, Zara",8,words,False
tr.wikipedia.org,"Amsterdam Kalesi, Gana",115,words,False
tr.wikipedia.org,Chetham Kütüphanesi,67,words,False
tr.wikipedia.org,Güney Amerika'daki en yüksek binalar listesi,8,words,False
tr.wikipedia.org,Hradec Králové (ilçe),15,words,False
tr.wikipedia.org,Ian Maxtone-Graham,36,words,False
tr.wikipedia.org,Iuliu Bodola,43,words,False
tr.wikipedia.org,Keleme,27,words,False
tr.wikipedia.org,Mizrah,21,words,False
tr.wikipedia.org,NGC 121,26,words,False
tr.wikipedia.org,Nekropolitika,286,words,False
tr.wikipedia.org,Nymphon,7,words,False
tr.wikipedia.org,Portunidae,41,words,False
tr.wikipedia.org,Ratones,9,words,False
tr.wikipedia.org,Regina (anlam ayrımı),29,words,False
tr.wikipedia.org,Silene ruprechtii,8,words,False
tr.wikipedia.org,Swedish Match,70,words,False
tr.wikipedia.org,Vejano,10,words,False
tr.wikipedia.org,WMF Group,17,words,False
tr.wikipedia.org,"Ayvalıdere, Gönen",8,words,False
tr.wikipedia.org,Begonia aequatoguineensis,8,words,False
tr.wikipedia.org,Bünyamin Sudaş,32,words,False
tr.wikipedia.org,Coereba flaveola oblita,10,words,False
tr.wikipedia.org,"Columbia County, Oregon",24,words,False
tr.wikipedia.org,Craponius,7,words,False
tr.wikipedia.org,Ergun Göze,15,words,False
tr.wikipedia.org,Eskice,54,words,False
tr.wikipedia.org,Hollanda monarşisi,135,words,False
tr.wikipedia.org,Isiah Thomas,79,words,False
tr.wikipedia.org,La Louvière-Lauragais,11,words,False
tr.wikipedia.org,Muhtar Ertan,56,words,False
tr.wikipedia.org,Muhyettin Mutlu,122,words,False
tr.wikipedia.org,Normand Chaurette,14,words,False
tr.wikipedia.org,Satanic Warmaster,71,words,False
tr.wikipedia.org,Solanum anisophyllum,8,words,False
tr.wikipedia.org,"Tepeköy, Seben",8,words,False
tr.wikipedia.org,Walter Olkewicz,14,words,False
tr.wikipedia.org,Yüz Liraya Bir Deli,36,words,False
tr.wikipedia.org,İnce ayarlı evren,132,words,False
tr.wikipedia.org,Antipiretik,166,words,False
tr.wikipedia.org,"Ashland, Kansas",24,words,False
tr.wikipedia.org,"Bozkuyu, Siverek",8,words,False
tr.wikipedia.org,Charlotte Douglas Uluslararası Havalimanı,85,words,False
tr.wikipedia.org,Ertur Yener,94,words,False
tr.wikipedia.org,Garding,39,words,False
tr.wikipedia.org,Gynura,6,words,False
tr.wikipedia.org,Iko Uwais,50,words,False
tr.wikipedia.org,Itunella,7,words,False
tr.wikipedia.org,Krema,65,words,False
tr.wikipedia.org,La Capelle-Balaguier,11,words,False
tr.wikipedia.org,Loussous-Débat,10,words,False
tr.wikipedia.org,Manhattan Projesi (anlam ayrımı),28,words,False
tr.wikipedia.org,NGC 4581,37,words,False
tr.wikipedia.org,Parabisaccanthes,7,words,False
tr.wikipedia.org,Pietro Fittipaldi,29,words,False
tr.wikipedia.org,Roméo Dallaire,12,words,False
tr.wikipedia.org,Schinia grandimedia,8,words,False
tr.wikipedia.org,Sicyos,7,words,False
tr.wikipedia.org,Troyes,20,words,False
tr.wikipedia.org,1995'te Türkiye,18,words,False
tr.wikipedia.org,Begonia beludruvenea,8,words,False
tr.wikipedia.org,Bryan Heynen,20,words,False
tr.wikipedia.org,Ceratophyllus idius,8,words,False
tr.wikipedia.org,Cisano sul Neva,12,words,False
tr.wikipedia.org,Embolizm,48,words,False
tr.wikipedia.org,Federico Omar Saroldi Park Stadyumu,20,words,False
tr.wikipedia.org,Fevzi Zemzem,81,words,False
tr.wikipedia.org,Galloway-Mowat sendromu,136,words,False
tr.wikipedia.org,Gölcükspor 2007-08 sezonu,33,words,False
tr.wikipedia.org,Hafif bilişsel bozukluk,100,words,False
tr.wikipedia.org,"Koyunuşağı, Keban",8,words,False
tr.wikipedia.org,Mihály Deák-Bárdos,29,words,False
tr.wikipedia.org,Molandier,10,words,False
tr.wikipedia.org,Nik Antropov,58,words,False
tr.wikipedia.org,Popti,29,words,False
tr.wikipedia.org,Razambek Jamalov,26,words,False
tr.wikipedia.org,Seljalandsfoss,38,words,False
tr.wikipedia.org,Sittilong,7,words,False
tr.wikipedia.org,Vorskla Nehri Muharebesi,76,words,False
tr.wikipedia.org,Biobío Nehri,49,words,False
tr.wikipedia.org,Birüssebi Türk Demiryolu İstasyonu,32,words,False
tr.wikipedia.org,"Breathe (film, 2024)",45,words,False
tr.wikipedia.org,Faiditus,7,words,False
tr.wikipedia.org,Ford Scorpio,20,words,False
tr.wikipedia.org,Kalabalık Aile,53,words,False
tr.wikipedia.org,Kosovorotka,65,words,False
tr.wikipedia.org,Lieu-Saint-Amand,10,words,False
tr.wikipedia.org,Mercedes calor,8,words,False
tr.wikipedia.org,Meschede,16,words,False
tr.wikipedia.org,Meçel,33,words,False
tr.wikipedia.org,Muhtar Şahanov,46,words,False
tr.wikipedia.org,Otto mimarisi,33,words,False
tr.wikipedia.org,Ruano,10,words,False
tr.wikipedia.org,SK Dynamo České Budějovice,20,words,False
tr.wikipedia.org,Strethall,8,words,False
tr.wikipedia.org,Tony Kgoroge,9,words,False
tr.wikipedia.org,Valgelon-La Rochette,11,words,False
tr.wikipedia.org,Vische,10,words,False
tr.wikipedia.org,William Vainqueur,15,words,False
tr.wikipedia.org,Amanita aestivalis,8,words,False
tr.wikipedia.org,Deloneura,7,words,False
tr.wikipedia.org,Discogs,43,words,False
tr.wikipedia.org,Duchesnea,7,words,False
tr.wikipedia.org,Feuillade,4,words,False
tr.wikipedia.org,"Jordão, Acre",6,words,False
tr.wikipedia.org,Le Coudray-Saint-Germer,11,words,False
tr.wikipedia.org,Marina Nekrasova,23,words,False
tr.wikipedia.org,Mersin Bisiklet Turu,27,words,False
tr.wikipedia.org,Orkun Kemal Ertaş,20,words,False
tr.wikipedia.org,Psychotria boqueronensis,8,words,False
tr.wikipedia.org,Roccasecca dei Volsci,12,words,False
tr.wikipedia.org,Ruj feminizmi,159,words,False
tr.wikipedia.org,Santo Domingo Petapa (belediye),15,words,False
tr.wikipedia.org,Steinberg,23,words,False
tr.wikipedia.org,Sukot,82,words,False
tr.wikipedia.org,Takım otomatik silahı,76,words,False
tr.wikipedia.org,Türk yazı dilleri söz varlığı,23,words,False
tr.wikipedia.org,Yusuke Goto,23,words,False
tr.wikipedia.org,İnahos,15,words,False
tr.wikipedia.org,1994-95 Türkiye Basketbol Ligi,15,words,False
tr.wikipedia.org,2. Panzer Tümeni (Wehrmacht),107,words,False
tr.wikipedia.org,Altınakar,10,words,False
tr.wikipedia.org,Cleptoria,7,words,False
tr.wikipedia.org,Enerji Bakanlığı (Amerika Birleşik Devletleri),74,words,False
tr.wikipedia.org,Gorgodera,7,words,False
tr.wikipedia.org,Her i nærheden,43,words,False
tr.wikipedia.org,Jak Jones,74,words,False
tr.wikipedia.org,Johnny Ramone,26,words,False
tr.wikipedia.org,Katılım Öncesi Yapısal Politikalar Aracı,206,words,False
tr.wikipedia.org,Kreis Lippe,8,words,False
tr.wikipedia.org,"Köprülük, Eyyübiye",8,words,False
tr.wikipedia.org,Leucophenga,7,words,False
tr.wikipedia.org,Nuggle,17,words,False
tr.wikipedia.org,Onkyo,59,words,False
tr.wikipedia.org,Wilfred Bouma,11,words,False
tr.wikipedia.org,Águas Livres su kemeri,60,words,False
tr.wikipedia.org,Şahrud,48,words,False
tr.wikipedia.org,Şehr Pir,26,words,False
tr.wikipedia.org,Şemdin Sakık,38,words,False
tr.wikipedia.org,"""Daima hazır""",6,words,False
tr.wikipedia.org,Biyomedikal mühendisliği,175,words,False
tr.wikipedia.org,Clarencelı Philippa,29,words,False
tr.wikipedia.org,Emre Öztürk,26,words,False
tr.wikipedia.org,"Exeter, New Hampshire",28,words,False
tr.wikipedia.org,Falkirk,34,words,False
tr.wikipedia.org,Gentleman Joe,13,words,False
tr.wikipedia.org,Guyon Fernandez,8,words,False
tr.wikipedia.org,Jinggang Dağları,75,words,False
tr.wikipedia.org,Karabağ'da yakıt deposunda patlama,67,words,False
tr.wikipedia.org,Latrunculiidae,7,words,False
tr.wikipedia.org,Merit-Ptah,57,words,False
tr.wikipedia.org,Mycobacterium tuberculosis,35,words,False
tr.wikipedia.org,RIPE NCC,104,words,False
tr.wikipedia.org,Rusya Sosyal Demokrat İşçi Partisi 3. Kongresi,366,words,True
tr.wikipedia.org,Schänis,28,words,False
tr.wikipedia.org,Tech N9ne,40,words,False
tr.wikipedia.org,"Yıkılgan, Amasya",8,words,False
tr.wikipedia.org,Ödön Földessy,14,words,False
tr.wikipedia.org,İskoçya 20 yaş altı millî futbol takımı,32,words,False
tr.wikipedia.org,2023 Avrupa Oyunları'nda muay thai,28,words,False
tr.wikipedia.org,Akpınar,124,words,False
tr.wikipedia.org,Belarus-Türkiye ilişkileri,35,words,False
tr.wikipedia.org,Blangy-sur-Bresle,10,words,False
tr.wikipedia.org,Bulbophyllum maximum,8,words,False
tr.wikipedia.org,Değirmencik,67,words,False
tr.wikipedia.org,Forcalhos,17,words,False
tr.wikipedia.org,Golfingia,7,words,False
tr.wikipedia.org,"Güzelyurt, Düziçi",8,words,False
tr.wikipedia.org,Ispidina,7,words,False
tr.wikipedia.org,Kromozom 14 (insan),38,words,False
tr.wikipedia.org,"Lignerolles, Côte-d'Or",8,words,False
tr.wikipedia.org,Melitopol Yerel Tarih Müzesi,38,words,False
tr.wikipedia.org,Münir Süleyman Çapanoğlu,162,words,False
tr.wikipedia.org,Niğde'de 1927 Türkiye genel seçimleri,7,words,False
tr.wikipedia.org,Sabrina Carpenter,262,words,False
tr.wikipedia.org,Sarah Snook,12,words,False
tr.wikipedia.org,"Türkmenköy, Kıbrıs",74,words,False
tr.wikipedia.org,İnsanın Yücelişi (anlam ayrımı),36,words,False
tr.wikipedia.org,Şebinkarahisar'da 1930 Türkiye yerel seçimleri,54,words,False
tr.wikipedia.org,2021 Yaz İşitme Engelliler Olimpiyat Oyunları'nda hentbol,34,words,False
tr.wikipedia.org,2024-25 Türkiye kayyum atamaları,63,words,False
tr.wikipedia.org,Domingo Villar,13,words,False
tr.wikipedia.org,Hydrangeaceae,22,words,False
tr.wikipedia.org,Hüseyin Tokmak,15,words,False
tr.wikipedia.org,Irish cream,54,words,False
tr.wikipedia.org,Itter,36,words,False
tr.wikipedia.org,Largvisi Manastırı,60,words,False
tr.wikipedia.org,Lelantos,23,words,False
tr.wikipedia.org,Manto (giysi),124,words,False
tr.wikipedia.org,Mecklenburg,68,words,False
tr.wikipedia.org,Mezitli Kadın Üretici Pazarı,122,words,False
tr.wikipedia.org,Montégut-Arros,10,words,False
tr.wikipedia.org,Nora Berra,11,words,False
tr.wikipedia.org,Peranoplium,6,words,False
tr.wikipedia.org,Planococcus,7,words,False
tr.wikipedia.org,Red Lerille,13,words,False
tr.wikipedia.org,Ruslan Mirzayev,28,words,False
tr.wikipedia.org,Taohiler,141,words,False
tr.wikipedia.org,Çoban I (cüce galaksi),50,words,False
vi.wikipedia.org,5504 Lanzerotti,26,words,False
vi.wikipedia.org,Anthophora hedickei,19,words,False
vi.wikipedia.org,Bảng tổng sắp huy chương Thế vận hội Mùa hè 1976,333,words,True
vi.wikipedia.org,Cerasus fruticosa,25,words,False
vi.wikipedia.org,Cua núi Vĩnh Tân,59,words,False
vi.wikipedia.org,Danh sách cầu thủ tham dự Giải vô địch bóng đá thế giới 2006,110,words,False
vi.wikipedia.org,Dives,8,words,False
vi.wikipedia.org,Dongchimi,174,words,False
vi.wikipedia.org,"Mount Union, Iowa",25,words,False
vi.wikipedia.org,Oreodera ohausi,11,words,False
vi.wikipedia.org,Orthocentrus monilicornis,10,words,False
vi.wikipedia.org,Paraechinus nudiventris,22,words,False
vi.wikipedia.org,Phyllocycla diphylla,21,words,False
vi.wikipedia.org,Rhododendron grande,25,words,False
vi.wikipedia.org,Safia obsolefacta,10,words,False
vi.wikipedia.org,Sphenomorphus puncticentralis,22,words,False
vi.wikipedia.org,Teretriorhynchites pubescens,21,words,False
vi.wikipedia.org,Thời đại hoàng kim của Hồi giáo,235,words,False
vi.wikipedia.org,Tiếng Mân Nam,95,words,False
vi.wikipedia.org,Xylomania,9,words,False
vi.wikipedia.org,1021 Flammario,48,words,False
vi.wikipedia.org,1888 Zu Chong-Zhi,52,words,False
vi.wikipedia.org,Arachnothryx nitida,26,words,False
vi.wikipedia.org,Bichroma,9,words,False
vi.wikipedia.org,"Govindanahalli, Channapatna",13,words,False
vi.wikipedia.org,Guarea caulobotryis,24,words,False
vi.wikipedia.org,Hololena dana,27,words,False
vi.wikipedia.org,"Küçükören, Gölbaşı",21,words,False
vi.wikipedia.org,"Madlerahalli, Pavagada",13,words,False
vi.wikipedia.org,Moraea longistyla,26,words,False
vi.wikipedia.org,Neolimnophila placida,16,words,False
vi.wikipedia.org,Nerax poecilolamprus,26,words,False
vi.wikipedia.org,Pardoglossum watieri,29,words,False
vi.wikipedia.org,Rhomboda moulmeinensis,27,words,False
vi.wikipedia.org,Santo Tomás Jalieza,22,words,False
vi.wikipedia.org,Strepsinoma foveata,10,words,False
vi.wikipedia.org,Susuacanga octoguttata,11,words,False
vi.wikipedia.org,Thị lọ nồi,24,words,False
vi.wikipedia.org,"Xã Bingham, Quận Leelanau, Michigan",27,words,False
vi.wikipedia.org,"Çeltikdüzü, Yusufeli",21,words,False
vi.wikipedia.org,Bilaspur,17,words,False
vi.wikipedia.org,Bruchia carolinae,21,words,False
vi.wikipedia.org,"Bệnh viện Đại học Y Dược, Đại học Quốc gia Hà Nội",209,words,False
vi.wikipedia.org,Cheater (bài hát),60,words,False
vi.wikipedia.org,Daltonia lamyana,21,words,False
vi.wikipedia.org,Dịch vụ tài chính,298,words,False
vi.wikipedia.org,Euphyia balteata,10,words,False
vi.wikipedia.org,Guettarda davidseorum,25,words,False
vi.wikipedia.org,Hednota polyargyra,10,words,False
vi.wikipedia.org,"Ismaël Diomandé (cầu thủ bóng đá, sinh năm 1992)",30,words,False
vi.wikipedia.org,Isochromodes despoliata,10,words,False
vi.wikipedia.org,Mesosa laosensis,11,words,False
vi.wikipedia.org,Oberonia maboroensis,24,words,False
vi.wikipedia.org,Olios detritus,24,words,False
vi.wikipedia.org,Orectogyrus vagus,22,words,False
vi.wikipedia.org,Pelargonium dolomiticum,24,words,False
vi.wikipedia.org,Rhomboptila brantsiata,10,words,False
vi.wikipedia.org,Scordonia albofascia,10,words,False
vi.wikipedia.org,Sphecotheres hypoleucus,9,words,False
vi.wikipedia.org,Ấu trùng Witchetty,77,words,False
vi.wikipedia.org,27716 Nobuyuki,26,words,False
vi.wikipedia.org,Acid pamidronic,45,words,False
vi.wikipedia.org,Brachystelma megasepalum,26,words,False
vi.wikipedia.org,Bảo tàng Dược phẩm Jana Muszyński ở Łódź,35,words,False
vi.wikipedia.org,Cordulegaster bilineata,21,words,False
vi.wikipedia.org,Couziers,46,words,False
vi.wikipedia.org,DeepSeek,240,words,False
vi.wikipedia.org,Empis variegata,36,words,False
vi.wikipedia.org,Hex (album),44,words,False
vi.wikipedia.org,Koizumi Keiji,23,words,False
vi.wikipedia.org,Laornis,25,words,False
vi.wikipedia.org,Lasiocercis similis,11,words,False
vi.wikipedia.org,Leioproctus phillipensis,19,words,False
vi.wikipedia.org,Let's Wait Awhile,271,words,False
vi.wikipedia.org,Lopholejeunea nipponica,21,words,False
vi.wikipedia.org,Monolepta parallela,21,words,False
vi.wikipedia.org,"Pekmezci, Akpınar",21,words,False
vi.wikipedia.org,Petelia aesyla,10,words,False
vi.wikipedia.org,Stumpffia,28,words,False
vi.wikipedia.org,Tmesisternus jaspideus,11,words,False
vi.wikipedia.org,Agatrix epomis,20,words,False
vi.wikipedia.org,Animantarx,18,words,False
vi.wikipedia.org,Bolborhachium scopulum,22,words,False
vi.wikipedia.org,Centropyge eibli,27,words,False
vi.wikipedia.org,Cyperus camphoratus,24,words,False
vi.wikipedia.org,Cyrtandra tenuisepala,25,words,False
vi.wikipedia.org,Espírito Santo,100,words,False
